date,state,cumulative_positive,cumulative_negative,hospitalized_cumulative,cumulative_death,avg_daily_precip,avg_current_tmp,avg_daily_max_tmp,avg_daily_wind_speed,avg_daily_min_tmp,avg_daily_tmp
2020-03-28,CO,1734,9942,239,31,0.1341852771,29.8253846154,47.742936311,7.3038378825,22.8744995864,34.5148304384
2020-03-27,CO,1430,8692,184,24,0.0246551724,30.5914519056,49.4952903811,7.2441016334,24.5043194192,36.1021960073
2020-03-26,CO,1086,6978,148,19,0.0046345976,33.5975115634,52.1652173913,7.3054024052,26.914560592,38.7710453284
2020-07-15,FL,301810,2434143,19659,4626,0.2852639752,73.8348291925,87.8298447205,6.1415838509,68.7143012422,77.4558229814
2020-07-14,FL,291629,2393614,19201,4514,0.0900157233,74.356336478,88.0324213836,6.1907861635,69.0827044025,77.7808962264
2020-07-13,FL,282435,2357139,18817,4381,0.1506758833,74.1358678955,87.8522427035,6.3213671275,68.8076804916,77.576328725
2020-07-12,FL,269811,2304196,18590,4346,0.2876205288,73.9791446345,87.7323017107,6.3284914463,68.7520062208,77.4727993779
2020-07-11,FL,254511,2220788,18341,4301,0.3568798752,74.1373790952,87.8660842434,6.3670358814,68.9151326053,77.6118408736
2020-07-10,FL,244151,2177476,17916,4203,0.1796044304,74.3803797468,87.9575316456,6.3679113924,69.1871044304,77.790221519
2020-07-09,FL,232718,2124680,17479,4111,0.1953067485,74.1536196319,87.6536042945,6.3237116564,68.8301533742,77.5165797546
2020-07-08,FL,223783,2096424,17068,3991,0.2963800905,73.9357466063,87.4899245852,6.2906184012,68.780693816,77.3816289593
2020-07-07,FL,213794,2055400,16733,3943,0.527191679,73.6269390788,87.2439673106,6.2821396731,68.630282318,77.1628528975
2020-07-06,FL,206447,2027493,16352,3880,0.4751900585,73.3475438596,87.2143567251,6.2366374269,68.4307017544,77.0164181287
2020-07-05,FL,200111,2000088,16201,3832,0.4834351145,73.5501832061,87.3322137405,6.2204580153,68.5251603053,77.1431603053
2020-07-04,FL,190052,1956445,16040,3803,0.3128504673,73.7207165109,87.5400623053,6.1756542056,68.6676012461,77.3064330218
2020-07-03,FL,178594,1902766,15795,3785,0.1273028391,73.9544164038,87.7503470032,6.2367823344,68.7981072555,77.485126183
2020-07-02,FL,169106,1863077,15454,3718,0.205106383,73.8507446809,87.8141945289,6.2771276596,68.6084346505,77.4252735562
2020-07-01,FL,158997,1821357,15125,3650,0.1502808112,73.8655850234,87.9519188768,6.25049922,68.7244929797,77.5113104524
2020-06-30,FL,152434,1792561,14879,3604,0.0605882353,74.1778173375,88.0742724458,6.5956501548,68.9270743034,77.7012693498
2020-06-29,FL,146341,1766402,14651,3546,0.0252222222,74.310015873,88.1427301587,6.589031746,69.066031746,77.8024603175
2020-06-28,FL,141075,1740822,14540,3518,0.0585126582,74.3276740506,87.9339398734,6.6144620253,69.0205696203,77.7200791139
2020-06-27,FL,132545,1696980,14432,3489,0.0305948553,74.1465755627,87.8754180064,6.5929742765,68.8378617363,77.5961093248
2020-06-26,FL,122960,1645925,14281,3464,0.0738522013,74.1858805031,87.942327044,6.6095283019,68.8625786164,77.6382389937
2020-06-25,FL,114018,1606626,14068,3423,0.1079224806,74.2129612403,87.9508217054,6.5781705426,68.9724806202,77.6797984496
2020-06-24,FL,109014,1559328,13865,3377,0.1568153846,74.1048769231,87.8179692308,6.6114615385,68.8259846154,77.5602769231
2020-06-23,FL,103503,1537249,13614,3333,0.1220398773,73.8097546012,87.6804601227,6.6634509202,68.6267177914,77.3706748466
2020-06-22,FL,100217,1517270,13407,3266,0.0578481013,73.6698417722,87.6255696203,6.575221519,68.3068987342,77.2214873418
2020-06-21,FL,97291,1502005,13325,3254,0.0653709677,73.6889516129,87.518483871,6.5241451613,68.2690322581,77.178016129
2020-06-20,FL,93797,1467475,13227,3237,0.4213984962,73.2039699248,87.3297593985,6.544481203,68.0709774436,76.9159548872
2020-06-19,FL,89748,1443123,13062,3197,0.2905918058,73.4041274659,87.1055842185,6.5412898331,67.9884673748,76.869939302
2020-06-18,FL,85926,1425386,12862,3154,0.1579019908,73.0787901991,86.9081623277,6.548330781,67.6716232772,76.6174425727
2020-06-17,FL,82719,1403040,12673,3110,0.0477424483,72.8581081081,86.5465341812,6.626136725,67.5069157393,76.3783147854
2020-06-16,FL,80109,1380200,12489,3085,0.1114511041,72.7942586751,86.7004416404,6.7123817035,67.5195583596,76.4188328076
2020-06-15,FL,77326,1352858,12298,3030,0.1736681887,73.2061796043,87.0376864536,6.6523439878,67.8441856925,76.7485388128
2020-06-14,FL,75568,1333447,12224,3022,0.1489644513,73.3026584235,86.8972179289,6.6549768161,68.0618238022,76.7867697063
2020-06-13,FL,73552,1296861,12155,3016,0.3620972644,73.2938297872,86.913343465,6.7098176292,68.111550152,76.8039361702
2020-06-12,FL,70971,1264928,11986,2967,0.262992126,73.4442992126,87.0566299213,6.7186456693,68.1587401575,76.9117322835
2020-06-11,FL,69069,1237679,11850,2938,0.3100754148,73.5472096531,87.3001206637,6.6442533937,68.3837104072,77.0912368024
2020-06-10,FL,67371,1211652,11621,2889,0.200030349,73.82323217,87.3530500759,6.5946433991,68.7553869499,77.2931866464
2020-06-09,FL,66000,1192305,11460,2851,0.253808096,73.8936731634,87.1831184408,6.5972563718,68.8143928036,77.2690854573
2020-06-08,FL,64904,1169646,11282,2798,0.7519416058,73.978540146,86.8665255474,6.7689051095,68.9448467153,77.2165547445
2020-06-07,FL,63938,1152220,11215,2786,1.5090116279,73.7498255814,86.3929505814,6.9549854651,68.7591860465,76.9294476744
2020-06-06,FL,62758,1111427,11163,2773,0.5597349043,73.5017083947,86.2645360825,6.8194256259,68.491634757,76.7374521355
2020-06-05,FL,61488,1073452,11066,2745,0.6951156069,73.2316040462,86.4466763006,6.6473121387,68.073699422,76.6083526012
2020-06-04,FL,60183,1046860,10923,2691,0.7455028736,72.929066092,86.0077729885,6.5924568966,67.9701149425,76.3354454023
2020-06-03,FL,58764,1022149,10796,2650,0.5057878788,73.0688636364,86.261030303,6.5770909091,68.0975757576,76.5018333333
2020-06-02,FL,57447,992305,10678,2613,0.1692586989,73.4819364599,86.9107413011,6.8381240545,68.4092133132,76.9401361573
2020-06-01,FL,56830,983570,10494,2543,0.0766718266,73.6878173375,87.3956811146,6.7631733746,68.3113622291,77.1454643963
2020-05-31,FL,56163,965186,10453,2534,0.2016691285,73.647872969,87.5371787297,7.7243722304,68.2384047267,77.164254062
2020-05-30,FL,55424,939544,10375,2530,0.3548467153,73.5828175182,87.2725255474,7.7700291971,68.241459854,77.0517080292
2020-05-29,FL,54497,928742,10243,2495,0.5958146067,73.315,87.1415730337,7.8149859551,68.0971067416,76.8876825843
2020-05-28,FL,53285,898331,10056,2446,0.3721820809,73.4752456647,87.1630635838,7.8541473988,68.3572109827,77.0140028902
2020-05-27,FL,52634,880937,9899,2400,0.4897258297,73.4601587302,86.7847619048,7.7628715729,68.3595959596,76.8748196248
2020-05-26,FL,52255,870969,9740,2338,0.9825587828,73.2129045643,86.1445366528,7.8688658368,68.2019363762,76.5306224066
2020-05-25,FL,51746,856489,9681,2331,0.5428216374,73.1050292398,85.9869590643,8.0537426901,68.2245614035,76.4494444444
2020-05-24,FL,50867,820368,9638,2316,0.2455639098,73.355112782,86.6608120301,7.9614586466,68.2023458647,76.7563458647
2020-05-23,FL,50127,806310,9567,2312,0.1347432024,73.4500453172,87.4185951662,7.8995770393,68.041510574,77.0099546828
2020-05-22,FL,49451,786045,9372,2268,0.1714564565,73.3170720721,87.6604654655,7.8914714715,67.7222222222,76.9692792793
2020-05-21,FL,48675,765254,9200,2222,0.1446246246,73.0394144144,87.3348948949,7.7714714715,67.6099099099,76.7416066066
2020-05-20,FL,47471,723877,8934,2173,0.0785949178,72.8931838565,86.9918983558,7.7971001495,67.4071748879,76.5201046338
2020-05-19,FL,46944,668911,8744,2129,0.4487321937,72.9544586895,86.7428205128,7.9252849003,67.5118376068,76.4777350427
2020-05-18,FL,46442,629970,8553,2073,0.1581305638,72.7956083086,86.7352818991,7.8478486647,67.6358902077,76.4641097923
2020-05-17,FL,45588,606204,8478,2049,0.0671214393,73.1053523238,86.9291904048,7.7908695652,67.6593703148,76.6290404798
2020-05-16,FL,44811,585236,8393,2040,0.298964497,72.8822189349,86.5533431953,7.9049112426,67.5840236686,76.4093491124
2020-05-15,FL,43210,565627,7993,1991,0.1794277108,72.6055873494,86.0547289157,8.0214909639,67.238253012,76.0547590361
2020-05-14,FL,43210,565627,7993,1948,0.0458308157,72.483489426,85.995,8.2564199396,67.0311480363,75.9404229607
2020-05-13,FL,42402,552361,7835,1898,0.0056153846,72.1011230769,86.2572923077,8.1577846154,66.2956923077,75.7189384615
2020-05-12,FL,41923,537681,7654,1849,0.0140757576,71.6101515152,86.1471212121,7.969469697,65.7575757576,75.3883636364
2020-05-11,FL,40982,520075,7458,1805,0.2043534483,71.7762212644,85.8039942529,7.9122270115,66.2450431034,75.4493247126
2020-05-10,FL,40596,498352,7404,1791,0.0672522523,71.9721921922,85.4324924925,7.8332582583,66.6314864865,75.4806006006
2020-05-09,FL,40001,487730,7325,1785,0.0080733945,71.7971865443,85.9196941896,7.9272324159,65.8345565749,75.3819724771
2020-05-08,FL,39199,474142,7157,1738,0.0060633484,70.7284313725,85.4618702866,7.9431674208,64.4719155354,74.5306485671
2020-05-07,FL,38828,454122,6990,1667,0.0178143713,71.0255688623,85.8284730539,7.9808383234,65.5417964072,75.046257485
2020-05-06,FL,38002,442049,6776,1605,0.0089909639,72.6584789157,86.8677409639,7.9759638554,66.9618524096,76.28375
2020-05-05,FL,37439,428252,6546,1536,0.0076804916,72.3817511521,86.8062365591,7.7810906298,66.6231643625,76.0877265745
2020-05-04,FL,36897,407373,6329,1423,0.0071646341,71.9800914634,86.5136280488,7.7029573171,65.9392378049,75.6765091463
2020-05-03,FL,36078,392111,6244,1403,0.0083359014,71.7165793529,86.1939291217,7.7045146379,65.5204930663,75.3693528505
2020-05-02,FL,35463,380549,5945,1388,0.0066925466,71.0943944099,85.9442391304,7.6920652174,64.8316770186,74.908757764
2020-05-01,FL,34728,367971,5795,1314,0.2250937951,70.6164213564,85.4905050505,7.7854401154,64.8905627706,74.6258152958
2020-04-30,FL,33690,348715,5795,1290,0.4738385269,71.9805240793,85.8277620397,8.4635835694,66.4291784703,75.5679603399
2020-04-29,FL,33193,340295,5624,1240,0.0138485317,72.1340185471,85.952797527,8.5490108192,65.913137558,75.5123338485
2020-04-28,FL,32846,334029,5266,1154,0.0065243902,70.8698170732,85.4933231707,8.3775,64.8320121951,74.682972561
2020-04-27,FL,32138,324325,5211,1101,0.1300887574,70.8960502959,85.6373224852,8.3470266272,65.5018491124,74.9294674556
2020-04-26,FL,31528,313085,5155,1094,0.0815292354,72.6863868066,86.2459370315,8.3469715142,67.1682158921,76.1267016492
2020-04-25,FL,30839,302260,5045,1075,0.5814950635,72.6972778561,86.4007052186,8.3340620592,67.2329478138,76.2034978843
2020-04-24,FL,30174,286785,4888,1031,0.6063492063,72.7076623377,86.4527561328,8.4661760462,67.4941991342,76.2981529582
2020-04-23,FL,28832,267876,4693,979,0.0329535232,72.8904497751,86.4930734633,8.9227886057,66.9031484258,76.1997451274
2020-04-22,FL,28309,260318,4469,910,0.0084743202,71.5386555891,86.5137462236,8.3167069486,65.7854984894,75.506918429
2020-04-21,FL,27495,249564,4235,856,0.2664864865,72.1498008535,86.5885917496,8.2690611664,66.6406827881,75.9481650071
2020-04-20,FL,26660,239565,4010,806,0.1599139168,73.1965423242,86.6908751793,8.5880774749,67.5684361549,76.5444619799
2020-04-19,FL,25996,230083,3930,781,0.2521022727,72.9244886364,86.6322443182,8.3527698864,67.4896306818,76.4234090909
2020-04-18,FL,25269,221258,3842,754,0.1836795252,72.7561869436,86.1823442137,8.221958457,67.4139465875,76.1928338279
2020-04-17,FL,24119,210718,3665,699,0.1347524752,71.8910891089,85.6488260255,8.4017538897,66.3289957567,75.4502263083
2020-04-16,FL,22897,196351,3460,646,0.4199011299,71.4150423729,85.8115254237,8.4697033898,66.4855932203,75.4158615819
2020-04-15,FL,22511,190998,3344,609,0.2223768116,72.5878695652,86.5536956522,8.4816956522,67.471884058,76.2936956522
2020-04-14,FL,21367,181813,3060,537,0.1509402985,73.1350298507,87.1125671642,8.3425522388,67.9175373134,76.7753731343
2020-04-13,FL,20601,175606,2833,483,0.0577361319,73.9063268366,87.0230434783,8.6029235382,68.1965517241,77.0425187406
2020-04-12,FL,19355,163398,2772,465,0.0646554364,73.2127718224,86.4561255743,8.7842266462,67.2646248086,76.3799387443
2020-04-11,FL,18494,154439,2661,438,0.0360365854,71.4226371951,85.8900762195,8.3229420732,65.8399390244,75.2655487805
2020-04-10,FL,17531,145299,2487,390,0.0327503737,72.6826457399,86.5397907324,8.4722571001,67.0803886398,76.20632287
2020-04-09,FL,16364,136185,2268,354,0.0458779762,73.2176339286,87.0588392857,8.5058928571,67.8401785714,76.7582589286
2020-04-08,FL,15455,127679,2062,309,0.0145068285,72.773323217,86.5639453718,8.3487860395,67.1593171472,76.2630652504
2020-04-07,FL,14747,123415,1999,296,0.0392592593,72.070162963,85.9966518519,8.232162963,66.4773333333,75.6675851852
2020-04-06,FL,13324,109950,1682,236,0.2909027778,71.6798472222,85.470375,8.3014166667,66.385,75.3414583333
2020-04-05,FL,12151,101253,1572,218,0.0347234679,71.6211509716,85.4662182362,8.2072944694,66.2774738416,75.2930343797
2020-04-04,FL,11111,90956,1462,191,0.0067575758,71.1645606061,85.8417878788,8.1560909091,65.2487121212,75.0089090909
2020-04-03,FL,9585,82137,1287,163,0.0054462935,70.41602118,85.2288350983,8.1231770045,64.6199697428,74.3988653555
2020-04-02,FL,8010,69286,1123,128,0.0069347496,70.016616085,84.8309408194,8.2030045524,64.4336874052,74.0898330804
2020-04-01,FL,6955,59529,949,87,0.2921715076,71.0276763485,85.7617427386,8.4805947441,65.6807745505,75.061922545
2020-03-31,FL,6338,54285,823,77,0.0169923664,72.5016793893,86.7282748092,8.1422137405,67.026870229,76.2070076336
2020-03-30,FL,5473,48225,652,63,0.0003215926,72.3218683002,86.9255742726,7.732863706,66.8391883614,76.1737059724
2020-03-29,FL,4246,39070,594,56,0.000431433,72.4701540832,86.8451155624,7.8642681048,66.9204930663,76.2101540832
2020-03-28,FL,3763,35366,526,54,0.0002982732,72.27711146,86.783956044,7.9010518053,66.7328100471,76.080455259
2020-03-27,FL,2765,28186,456,34,0.0003240741,72.295941358,86.7197685185,7.7997067901,66.887345679,76.1060185185
2020-03-26,FL,2355,23741,406,28,0.0026331811,72.2634855403,86.629086758,7.7799695586,67.0121765601,76.0991476408
2020-07-15,GA,127834,1027149,14102,3091,0.0309166667,65.3394166667,83.048,4.2535277778,61.1218611111,71.4184444444
2020-07-14,GA,123963,1007071,13685,3054,0.013796034,65.3871671388,82.8808215297,4.2212747875,60.798611898,71.2762322946
2020-07-13,GA,120569,987398,13476,3026,0.0316806723,64.8708403361,82.4041456583,4.302745098,60.48,70.8394677871
2020-07-12,GA,116926,966490,13259,3001,0.0152835821,64.9993432836,82.5011343284,4.2688358209,60.2404776119,70.8605373134
2020-07-11,GA,114401,950472,13205,2996,0.0734234234,65.5495195195,82.5051951952,4.3917417417,61.0210510511,71.2030930931
2020-07-10,GA,111211,935137,12937,2965,0.1945901639,65.302568306,82.3245081967,4.2807923497,61.0676775956,71.0644808743
2020-07-09,GA,106727,912695,12606,2930,0.1783102493,64.8007202216,81.6474792244,4.2758725762,60.9989196676,70.597867036
2020-07-08,GA,103890,896519,12500,2922,0.3476092545,64.6567609255,81.025218509,4.2802056555,60.9517737789,70.2622365039
2020-07-07,GA,100470,878982,12226,2899,0.7148379052,64.4628179551,80.5929925187,4.3488029925,60.8377057357,69.9870822943
2020-07-06,GA,97064,861889,11919,2878,0.2094808743,64.2907377049,81.0813934426,4.3528961749,60.698715847,70.1280874317
2020-07-05,GA,95516,853669,11775,2860,0.063,64.9187352941,82.0340588235,4.2841764706,60.6925294118,70.7347352941
2020-07-04,GA,93319,833040,11743,2857,0.0994411765,64.9599705882,82.2320294118,4.2361470588,60.6968529412,70.8358823529
2020-07-03,GA,90493,810724,11653,2856,0.0932258065,65.0402346041,82.3082697947,4.2460703812,60.8018768328,70.9209677419
2020-07-02,GA,87709,795530,11500,2849,0.1489972145,64.4719220056,81.7143175487,4.281448468,60.4325348189,70.4041504178
2020-07-01,GA,84237,770801,11275,2827,0.1722834646,64.1104724409,81.5973490814,4.3371128609,60.2903412073,70.2164829396
2020-06-30,GA,81291,752587,11051,2805,0.0576470588,64.7903361345,82.7960784314,5.1512885154,61.1887955182,71.1699439776
2020-06-29,GA,79417,743700,10824,2784,0.0487988827,65.7244413408,82.7346368715,5.1725698324,61.3468715084,71.4336871508
2020-06-28,GA,77210,729728,10711,2778,0.219701897,65.0572628726,81.8957181572,5.1788075881,60.6667479675,70.7033333333
2020-06-27,GA,74985,714828,10689,2776,0.0428205128,64.4127920228,81.4115954416,5.1291452991,60.4640740741,70.2574074074
2020-06-26,GA,72995,698033,10605,2770,0.1342382271,64.2275069252,80.9616897507,5.1573684211,60.201634349,69.9363157895
2020-06-25,GA,71095,686829,10457,2745,0.4477952756,64.0580577428,80.6156692913,5.157007874,60.2141469816,69.7343307087
2020-06-24,GA,69381,673853,10313,2698,0.2537567568,63.9726486486,80.9947567568,5.1666486486,60.3735675676,69.9232162162
2020-06-23,GA,67678,663583,10123,2688,0.3248031496,64.1282152231,81.3484514436,5.2204199475,60.1420472441,70.0719685039
2020-06-22,GA,65928,642098,9953,2648,0.1992388451,63.9386351706,81.893175853,5.1018897638,59.6538057743,70.1505511811
2020-06-21,GA,64701,633606,9837,2643,0.043372434,64.365542522,82.2384457478,5.0717595308,59.6895307918,70.4338709677
2020-06-20,GA,63809,630575,9837,2642,0.1417948718,63.5911965812,81.6964957265,5.0354985755,59.1677777778,69.8481766382
2020-06-19,GA,62009,608297,9772,2636,0.0598563218,63.3787931034,80.9994827586,5.0525574713,59.0836494253,69.4492528736
2020-06-18,GA,60912,602292,9663,2605,0.0349425287,63.0295114943,79.7884770115,5.0422988506,58.373362069,68.6277298851
2020-06-17,GA,60030,590437,9543,2575,0.020084507,61.8622253521,78.4295211268,5.0745070423,57.5693802817,67.4914647887
2020-06-16,GA,59078,575900,9454,2529,0.1098382749,61.9589218329,78.448328841,5.2503504043,57.8455795148,67.5930458221
2020-06-15,GA,58414,572082,9322,2494,0.1535904255,62.3030585106,79.9442287234,5.2144148936,58.3368882979,68.4924734043
2020-06-14,GA,57681,563109,9248,2451,0.0275147929,63.4906804734,80.7379289941,5.170443787,59.070295858,69.3572189349
2020-06-13,GA,56801,542879,9224,2446,0.340295858,64.0836686391,81.1618047337,5.1697633136,59.6421005917,69.8518343195
2020-06-12,GA,55783,536175,9181,2418,0.0607580175,64.0821865889,81.2116034985,5.1980758017,59.7593586006,69.902361516
2020-06-11,GA,54973,529268,9073,2375,0.3078552972,64.3499483204,81.1380361757,5.1700775194,60.1932041344,70.0482687338
2020-06-10,GA,53980,516975,8974,2329,0.5174811083,64.5894710327,80.9829974811,5.1546599496,60.7485390428,70.1773047859
2020-06-09,GA,53249,503934,8872,2285,0.1591246684,64.390397878,81.1365782493,5.1132360743,60.8845888594,70.2263660477
2020-06-08,GA,52497,496878,8746,2208,0.1966295265,64.8993314763,81.1123119777,5.1674651811,60.8992479109,70.3573259053
2020-06-07,GA,51898,487986,8685,2180,0.2416430595,64.6815014164,80.7391784703,5.1324362606,60.5804815864,70.0501133144
2020-06-06,GA,51309,471548,8662,2174,0.1923822715,64.2393074792,80.9616897507,5.0681440443,60.2210249307,69.9429085873
2020-06-05,GA,50621,457167,8646,2174,0.2513136729,64.1114209115,81.099383378,5.1267828418,60.1251742627,69.9484182306
2020-06-04,GA,49847,446484,8557,2147,0.0475498575,64.223019943,81.1758974359,5.1221937322,59.8814245014,69.955042735
2020-06-03,GA,48894,433818,8419,2123,0.0148850575,63.7928735632,81.1133908046,5.095,59.0682183908,69.6109770115
2020-06-02,GA,48207,426080,8334,2102,0.0146067416,63.3207022472,80.6167134831,5.1017134831,58.6203651685,69.1471348315
2020-06-01,GA,47618,424013,8127,2074,0.0310335196,63.7339664804,80.542150838,5.2381284916,59.0246648045,69.3230446927
2020-05-31,GA,46986,418539,7946,2042,0.0294751381,63.9559668508,81.525718232,5.6987292818,59.2070994475,69.8788950276
2020-05-30,GA,46286,408552,7921,2003,0.2034366925,64.0381653747,81.1997932817,5.6654521964,60.0044186047,69.9460206718
2020-05-29,GA,45670,404601,7852,1974,0.1075675676,64.0836117936,80.8691154791,5.6538329238,60.3349385749,69.8872972973
2020-05-28,GA,45070,399576,7767,1962,0.2443333333,64.0363333333,79.8600952381,5.675047619,60.0451904762,69.3411666667
2020-05-27,GA,44421,396335,7666,1907,0.1616421569,63.9443382353,78.7093137255,5.735122549,60.1730882353,68.819877451
2020-05-26,GA,43730,471215,7547,1871,0.1928125,63.9561298077,79.4650721154,5.8273317308,60.1753365385,69.1686298077
2020-05-25,GA,43344,470201,7475,1830,0.1331578947,64.0686842105,81.1267631579,5.7945263158,60.1043684211,69.9438947368
2020-05-24,GA,42838,439116,7439,1824,0.0893297587,64.3562734584,81.6697050938,5.6340482574,59.704691689,70.1747989276
2020-05-23,GA,42132,411405,7411,1811,0.4008333333,63.3875757576,81.1184090909,5.6548232323,58.9407575758,69.4729545455
2020-05-22,GA,41218,386031,7313,1785,0.0788772846,62.8431070496,80.1496605744,5.6712532637,58.38845953,68.7461879896
2020-05-21,GA,40405,367326,7235,1754,0.3667560976,61.3213658537,77.9496341463,5.6384146341,57.4742682927,67.1014878049
2020-05-20,GA,39647,363293,7107,1687,0.453097561,61.7396097561,77.9797317073,5.7790243902,57.8145365854,67.3116097561
2020-05-19,GA,38721,339435,7027,1664,0.5589882353,63.0747529412,79.5707294118,5.7513882353,58.9794352941,68.6871764706
2020-05-18,GA,38081,326208,6916,1642,0.3136690647,63.5642446043,80.2840047962,5.7201438849,59.245971223,69.2116067146
2020-05-17,GA,37701,313474,6790,1606,0.032899729,63.4872628726,81.1455555556,5.7027100271,58.5815176152,69.4245799458
2020-05-16,GA,37147,283922,6735,1592,0.0124074074,62.8213492063,80.5836772487,5.6765608466,57.8037301587,68.797010582
2020-05-15,GA,36681,265193,6438,1557,0.0130708661,62.5302362205,80.0438582677,5.7080052493,57.7054330709,68.4465616798
2020-05-14,GA,35858,250023,6345,1527,0.0122834646,62.2611286089,79.4599737533,5.7608661417,57.2119422572,67.9849343832
2020-05-13,GA,35332,238572,6259,1505,0.0136692506,60.7474160207,78.4375452196,5.6960465116,55.2266408269,66.6214728682
2020-05-12,GA,34635,227544,6130,1461,0.0125260417,58.695234375,77.37375,5.6440364583,53.7146354167,65.208984375
2020-05-11,GA,33927,217361,6015,1441,0.0127154047,59.4822193211,77.7891644909,5.8085639687,54.2306788512,65.7389817232
2020-05-10,GA,33441,210106,5997,1405,0.0135405405,58.526972973,77.2021621622,5.6411891892,53.4334594595,65.0158378378
2020-05-09,GA,32532,202792,5987,1400,0.1329695431,58.8010913706,76.3238324873,5.7720050761,54.2147969543,64.8792385787
2020-05-08,GA,32106,195461,5935,1377,0.0212307692,59.3508461538,76.7141025641,5.7381282051,53.8186923077,65.1108205128
2020-05-07,GA,31439,185864,5835,1336,0.0149612403,58.1560981912,77.3843410853,5.7388630491,53.6019638243,65.0442377261
2020-05-06,GA,30696,173441,5765,1311,0.0863797468,61.43,79.4079493671,5.9570886076,56.4459240506,67.5502531646
2020-05-05,GA,29711,171172,5634,1288,0.094173028,63.1634096692,80.9406615776,5.7926463104,58.5652926209,69.2392620865
2020-05-04,GA,29368,153957,5526,1222,0.0166157761,62.984173028,81.0374045802,5.6810687023,57.7721374046,69.0431552163
2020-05-03,GA,28602,146494,5393,1177,0.0134133333,61.8382933333,80.5781866667,5.7191466667,55.9950133333,68.0875466667
2020-05-02,GA,28306,146494,5387,1174,0.0121983914,59.7508847185,79.3217426273,5.5853887399,54.444691689,66.5669436997
2020-05-01,GA,27270,141097,5269,1154,0.0187830688,59.2705820106,77.1813227513,5.7813227513,54.6926190476,65.5149470899
2020-04-30,GA,26155,122889,5156,1120,0.8827505828,60.5491375291,77.3279020979,6.3679020979,56.1172261072,66.2779020979
2020-04-29,GA,25572,118367,5056,1093,0.0856117021,61.4161968085,78.7611968085,6.4595478723,56.0726595745,67.1580585106
2020-04-28,GA,24615,115405,4814,1026,0.0341755319,59.6881382979,78.6663829787,6.2239095745,54.4170478723,66.2424468085
2020-04-27,GA,23913,103256,4681,971,0.0305026455,58.482989418,77.5043386243,6.3185714286,54.2494708995,65.3418518519
2020-04-26,GA,23401,99822,4359,912,0.0504244032,60.8662599469,78.115729443,6.5594164456,56.4212466844,66.7971883289
2020-04-25,GA,22695,96319,4326,904,0.0316358839,61.0507387863,78.9103693931,6.3623218997,56.3198416887,67.1895514512
2020-04-24,GA,22147,85029,4221,892,1.1561162791,61.7552325581,77.2772325581,6.3318837209,57.0683488372,66.8135116279
2020-04-23,GA,21512,79550,4069,872,0.3353694581,60.7301970443,77.0503940887,6.4163546798,56.2640394089,66.2339655172
2020-04-22,GA,20740,73332,3959,836,0.0345238095,59.6541534392,78.3833333333,6.2250529101,54.7388888889,66.182037037
2020-04-21,GA,19881,68259,3779,799,0.0469090909,59.9434025974,78.384961039,6.3390909091,55.1913246753,66.3742337662
2020-04-20,GA,18947,65381,3550,733,1.958891455,60.7686605081,77.0554734411,6.3639491917,55.9370438799,66.1684988453
2020-04-19,GA,18301,61632,3464,687,0.1772584856,59.1966057441,76.6354046997,6.2485900783,55.0067624021,65.3248041775
2020-04-18,GA,17669,56539,3420,673,0.0973791349,61.3708396947,78.2599236641,6.3742239186,55.3382188295,66.7396183206
2020-04-17,GA,17194,54490,3324,650,0.0247439353,58.4816981132,77.3639083558,6.2718059299,53.0077358491,64.9744474394
2020-04-16,GA,15669,52270,3108,587,0.0967352185,57.665218509,76.2200514139,6.2775064267,53.1211311054,64.2559897172
2020-04-15,GA,14987,49103,2922,552,0.0985213033,58.7161152882,77.1800501253,6.4194736842,54.5866666667,65.3380200501
2020-04-14,GA,14223,47572,2769,501,0.1774934037,59.7368601583,78.5631662269,6.3103693931,55.554828496,66.4857255937
2020-04-13,GA,13315,43706,2589,464,1.2829906542,62.6609579439,78.4952803738,6.4510981308,56.6723130841,67.5210981308
2020-04-12,GA,12452,42001,2505,433,0.0727055703,60.4265782493,77.7741644562,6.4514588859,54.0605039788,65.9468435013
2020-04-11,GA,12159,39556,2479,428,0.0266755319,56.9347074468,76.5910638298,6.210212766,51.7588297872,63.8961702128
2020-04-10,GA,11483,34664,2351,416,0.057253886,60.2693264249,77.7635492228,6.4618911917,54.9844041451,66.1275129534
2020-04-09,GA,10566,30519,2159,379,0.2055952381,62.7946428571,80.0992380952,6.4230238095,58.5969047619,68.7612619048
2020-04-08,GA,9901,28886,1993,362,0.0634438776,62.5702040816,79.9538520408,6.3058418367,58.304005102,68.5624489796
2020-04-07,GA,8818,24895,1774,329,0.0296,62.0334933333,79.8966933333,6.2612,57.4081066667,68.17152
2020-04-06,GA,7314,23960,1332,229,0.03104,60.8572533333,79.7791733333,6.2009066667,56.08488,67.4767466667
2020-04-05,GA,6647,21185,1283,211,0.0266843501,60.8063395225,79.2191777188,6.183872679,56.3643236074,67.2740848806
2020-04-04,GA,6160,20134,1239,201,0.0262204724,60.1715223097,79.1600524934,6.1929658793,54.7903937008,66.6912598425
2020-04-03,GA,5831,19434,1158,184,0.0256052632,57.8733157895,77.8276052632,6.1767368421,52.8638947368,64.9868684211
2020-04-02,GA,5348,17609,1056,163,0.0275725594,56.7263324538,75.7956728232,6.2224010554,52.3424538259,63.6175197889
