"STATION","NAME","DATE","PRCP","TAVG","TSUN"
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-05","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-06","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-07","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-08","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-09","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-10","0.60",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-11","0.03",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-12","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-13","0.00",,
"USC00208245","TRAVERSE CITY 4.7ESE, MI US","2020-07-14","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-09","0.07",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-10","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-11","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-12","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-13","0.27",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-14","0.02",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-15","0.01",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-16","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-17","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-18","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-19","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-20","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-21","0.44",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-22","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-23","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-24","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-25","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-26","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-27","0.28",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-28","0.13",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-29","1.30",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-04-30","0.52",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-01","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-02","0.05",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-03","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-04","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-05","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-06","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-07","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-08","0.03",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-09","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-10","0.03",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-11","0.03",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-12","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-13","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-14","0.20",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-15","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-16","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-17","0.25",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-18","2.25",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-19","0.23",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-20","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-21","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-22","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-23","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-24","0.34",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-25","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-26","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-27","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-28","0.13",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-29","0.19",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-30","0.05",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-05-31","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-01","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-02","0.05",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-03","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-04","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-05","0.04",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-07","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-08","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-09","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-10","0.59",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-11","1.01",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-13","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-14","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-15","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-17","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-18","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-19","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-20","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-21","0.19",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-22","0.36",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-23","1.15",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-24","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-06-25","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-05","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-06","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-07","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-09","0.13",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-10","0.43",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-11","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-12","0.00",,
"USC00205097","MAPLE CITY 1 E, MI US","2020-07-13","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-09","0.11",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-10","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-11","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-12","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-13","0.36",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-14","0.21",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-15","0.08",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-16","0.10",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-17","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-18","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-19","0.17",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-20","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-21","0.37",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-22","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-23","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-24","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-25","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-26","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-27","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-28","0.18",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-29","1.89",,
"USC00206184","ONAWAY 4 N, MI US","2020-04-30","0.83",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-01","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-02","0.09",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-03","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-04","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-05","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-06","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-07","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-08","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-09","0.05",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-10","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-11","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-12","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-13","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-14","0.11",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-15","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-16","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-17","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-18","0.69",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-19","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-20","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-21","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-22","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-23","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-24","0.04",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-25","0.01",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-26","0.50",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-27","0.05",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-28","0.95",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-29","0.39",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-30","0.03",,
"USC00206184","ONAWAY 4 N, MI US","2020-05-31","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-01","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-02","0.16",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-03","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-04","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-05","0.02",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-06","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-07","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-08","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-09","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-10","0.71",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-11","0.41",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-13","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-14","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-15","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-17","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-18","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-19","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-20","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-21","0.09",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-22","0.06",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-23","0.81",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-24","0.99",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-25","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-26","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-27","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-28","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-29","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-06-30","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-01","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-02","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-03","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-04","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-05","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-06","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-07","0.01",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-08","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-09","0.14",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-11","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-12","0.00",,
"USC00206184","ONAWAY 4 N, MI US","2020-07-13","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-09","0.08",,
"USC00207275","ST. IGNACE, MI US","2020-04-10","0.12",,
"USC00207275","ST. IGNACE, MI US","2020-04-11","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-12","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-13","0.38",,
"USC00207275","ST. IGNACE, MI US","2020-04-14","0.03",,
"USC00207275","ST. IGNACE, MI US","2020-04-15","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-16","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-17","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-18","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-19","0.01",,
"USC00207275","ST. IGNACE, MI US","2020-04-20","0.17",,
"USC00207275","ST. IGNACE, MI US","2020-04-21","0.45",,
"USC00207275","ST. IGNACE, MI US","2020-04-22","0.01",,
"USC00207275","ST. IGNACE, MI US","2020-04-23","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-24","0.12",,
"USC00207275","ST. IGNACE, MI US","2020-04-25","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-26","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-27","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-04-28","0.08",,
"USC00207275","ST. IGNACE, MI US","2020-04-29","0.12",,
"USC00207275","ST. IGNACE, MI US","2020-04-30","2.09",,
"USC00207275","ST. IGNACE, MI US","2020-05-01","0.52",,
"USC00207275","ST. IGNACE, MI US","2020-05-02","0.07",,
"USC00207275","ST. IGNACE, MI US","2020-05-03","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-04","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-05","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-06","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-07","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-08","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-09","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-10","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-11","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-12","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-13","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-14","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-15","0.27",,
"USC00207275","ST. IGNACE, MI US","2020-05-16","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-17","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-18","0.11",,
"USC00207275","ST. IGNACE, MI US","2020-05-19","0.03",,
"USC00207275","ST. IGNACE, MI US","2020-05-20","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-21","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-22","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-23","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-24","0.01",,
"USC00207275","ST. IGNACE, MI US","2020-05-25","0.11",,
"USC00207275","ST. IGNACE, MI US","2020-05-26","0.04",,
"USC00207275","ST. IGNACE, MI US","2020-05-27","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-28","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-29","0.99",,
"USC00207275","ST. IGNACE, MI US","2020-05-30","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-05-31","0.06",,
"USC00207275","ST. IGNACE, MI US","2020-06-01","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-02","0.25",,
"USC00207275","ST. IGNACE, MI US","2020-06-03","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-04","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-05","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-06","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-07","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-08","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-09","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-10","0.46",,
"USC00207275","ST. IGNACE, MI US","2020-06-11","0.35",,
"USC00207275","ST. IGNACE, MI US","2020-06-12","0.04",,
"USC00207275","ST. IGNACE, MI US","2020-06-13","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-14","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-15","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-16","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-17","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-18","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-19","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-20","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-21","0.30",,
"USC00207275","ST. IGNACE, MI US","2020-06-22","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-23",,,
"USC00207275","ST. IGNACE, MI US","2020-06-24",,,
"USC00207275","ST. IGNACE, MI US","2020-06-25",,,
"USC00207275","ST. IGNACE, MI US","2020-06-26",,,
"USC00207275","ST. IGNACE, MI US","2020-06-27","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-28","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-29","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-06-30","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-01","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-02","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-03","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-04","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-05","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-06","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-07","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-08","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-09","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-10","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-11","0.30",,
"USC00207275","ST. IGNACE, MI US","2020-07-12","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-13","0.00",,
"USC00207275","ST. IGNACE, MI US","2020-07-14","0.00",,
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-09",,"36",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-10",,"33",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-11",,"40",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-12",,"46",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-13",,"39",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-14",,"29",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-15",,"27",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-16",,"30",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-17",,"35",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-18",,"42",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-19",,"39",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-20",,"39",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-21",,"28",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-22",,"31",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-23",,"34",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-24",,"41",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-25",,"42",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-26",,"43",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-27",,"43",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-28",,"51",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-29",,"46",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-04-30",,"42",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-01",,"51",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-02",,"57",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-03",,"51",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-04",,"42",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-05",,"40",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-06",,"45",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-07",,"40",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-08",,"31",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-09",,"35",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-10",,"37",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-11",,"36",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-12",,"35",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-13",,"43",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-14",,"49",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-15",,"58",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-16",,"51",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-17",,"49",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-18",,"50",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-19",,"55",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-20",,"58",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-21",,"60",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-22",,"65",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-23",,"66",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-24",,"67",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-25",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-26",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-27",,"77",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-28",,"70",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-29",,"61",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-30",,"53",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-05-31",,"50",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-01",,"57",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-02",,"73",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-03",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-04",,"67",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-05",,"65",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-06",,"63",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-07",,"56",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-08",,"67",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-09",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-10",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-11",,"60",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-12",,"52",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-13",,"52",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-14",,"53",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-15",,"56",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-16",,"65",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-17",,"69",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-18",,"71",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-19",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-20",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-21",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-22",,"68",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-23",,"63",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-24",,"61",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-25",,"63",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-26",,"71",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-27",,"74",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-28",,"71",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-29",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-06-30",,"73",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-01",,"73",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-02",,"77",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-03",,"78",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-04",,"77",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-05",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-06",,"75",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-07",,"78",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-08",,"79",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-09",,"77",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-10",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-11",,"72",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-12",,"66",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-13",,"68",
"USR0000MMIO","MIO MICHIGAN, MI US","2020-07-14",,"68",
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-09","0.19",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-12","0.07",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-13","0.05",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-14","0.00",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-19","0.00",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-21","0.12",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-23","0.16",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-24","0.26",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-26","0.03",,
"US1MIET0014","VERMONTVILLE 4.3 N, MI US","2020-04-27","0.00",,
