,date,state,positive,negative,hospitalized_currently,in_icu_currently,on_ventilator_currently,hospitalized_cumulative,in_icu_cumulative,on_ventilator_cumulative,recovered,death_increase,death,hospitalized_increase,hospitalized,positive_increase,negative_increase,positive_tests_viral,negative_tests_viral,total_test_results_increase,data_quality_grade,cases_white,cases_black,cases_latinx,cases_asian,cases_aian,cases_nhpi,cases_multiracial,cases_other,cases_unknown,deaths_white,deaths_black,deaths_latinx,deaths_asian,deaths_asian,deaths_aian,deaths_nhpi,deaths_multiracial,deaths_ethnicity_hispanic,deaths_other,deaths_unknown
3641,20200511,AL,10009.0,119435.0,,,,1256.0,463.0,276.0,,8,401.0,16,1256.0,232,1791,,,2023,B,,,,,,,,,,,,,,,,,,,,
3642,20200511,AR,4034.0,64996.0,61.0,,11.0,480.0,,98.0,3149.0,6,94.0,9,480.0,287,3215,,,3502,A,,,,,,,,,,,,,,,,,,,,
3643,20200511,AS,0.0,105.0,,,,,,,,0,0.0,0,,0,22,,,22,D,,,,,,,,,,,,,,,,,,,,
3644,20200511,AZ,11380.0,105084.0,717.0,297.0,201.0,2462.0,,,2852.0,6,542.0,41,2462.0,261,5826,,,6087,A+,,,,,,,,,,,,,,,,,,,,
3645,20200511,CA,67939.0,923958.0,4549.0,1329.0,,,,,,25,2770.0,0,,1259,34974,,,36233,B,,,,,,,,,,,,,,,,,,,,
3646,20200511,CO,19899.0,88891.0,573.0,,,3689.0,,,3076.0,14,981.0,66,3689.0,196,4517,,,4713,B,,,,,,,,,,,,,,,,,,,,
3647,20200511,CT,33765.0,98743.0,1212.0,,,9389.0,,,5413.0,41,3008.0,0,9389.0,211,2105,,,2316,B,,,,,,,,,,,,,,,,,,,,
3648,20200511,DC,6389.0,23872.0,416.0,,82.0,,,,881.0,5,328.0,0,,117,574,,,691,A,,,,,,,,,,,,,,,,,,,,
3649,20200511,DE,6565.0,25363.0,275.0,,,,,,2619.0,12,324.0,0,,118,771,,,889,B,,,,,,,,,,,,,,,,,,,,
3650,20200511,FL,40982.0,520075.0,,,,7458.0,,,,14,1805.0,54,7458.0,386,21723,,,22109,B,,,,,,,,,,,,,,,,,,,,
3651,20200511,GA,33927.0,217361.0,,,,6015.0,1414.0,,,36,1441.0,18,6015.0,486,7255,,,7741,A,,,,,,,,,,,,,,,,,,,,
3652,20200511,GU,151.0,3838.0,,,,,,,124.0,0,5.0,0,,0,195,,,195,C,,,,,,,,,,,,,,,,,,,,
3653,20200511,HI,632.0,37051.0,,,,81.0,,,561.0,0,17.0,0,81.0,1,412,,,413,B,,,,,,,,,,,,,,,,,,,,
3654,20200511,IA,12373.0,65419.0,394.0,152.0,107.0,,,,5249.0,6,271.0,0,,414,3204,,,3618,A+,,,,,,,,,,,,,,,,,,,,
3655,20200511,ID,2230.0,29912.0,31.0,,,207.0,87.0,,1473.0,0,67.0,0,207.0,0,0,,,0,B,,,,,,,,,,,,,,,,,,,,
3656,20200511,IL,79007.0,363418.0,4319.0,1248.0,730.0,,,,,53,3459.0,0,,1266,11175,,,12441,A,,,,,,,,,,,,,,,,,,,,
3657,20200511,IN,24627.0,122061.0,1346.0,452.0,213.0,4389.0,990.0,,,32,1540.0,0,4389.0,501,6158,,,6659,A+,,,,,,,,,,,,,,,,,,,,
3658,20200511,KS,7116.0,46993.0,,,,660.0,233.0,101.0,376.0,1,158.0,3,660.0,168,1436,,,1604,A,,,,,,,,,,,,,,,,,,,,
3659,20200511,KY,6440.0,80483.0,394.0,226.0,,1757.0,758.0,,2308.0,0,304.0,0,1757.0,0,0,,,0,A,,,,,,,,,,,,,,,,,,,,
3660,20200511,LA,31815.0,189015.0,1310.0,,157.0,,,,22608.0,22,2308.0,0,,215,4743,,,4958,B,,,,,,,,,,,,,,,,,,,,
3661,20200511,MA,78462.0,316266.0,3102.0,813.0,,7732.0,,,,129,5108.0,115,7732.0,669,5670,,,6339,A,,,,,,,,,,,,,,,,,,,,
3662,20200511,MD,33373.0,131407.0,1544.0,585.0,,6183.0,,,2298.0,49,1788.0,228,6183.0,786,4063,,,4849,A,,,,,,,,,,,,,,,,,,,,
3663,20200511,ME,1462.0,22092.0,37.0,17.0,9.0,200.0,,,872.0,1,65.0,1,200.0,26,0,,,26,B,,,,,,,,,,,,,,,,,,,,
3664,20200511,MI,54004.0,278293.0,1424.0,685.0,557.0,,,,22686.0,58,5139.0,0,,971,10876,61550.0,278293.0,11847,A+,,,,,,,,,,,,,,,,,,,,
3665,20200511,MN,14379.0,115585.0,452.0,194.0,,1716.0,600.0,,6945.0,13,591.0,59,1716.0,827,4476,,,5303,A,,,,,,,,,,,,,,,,,,,,
3666,20200511,MO,9918.0,105702.0,824.0,,137.0,,,,,6,488.0,0,,74,0,11789.0,111728.0,74,B,,,,,,,,,,,,,,,,,,,,
3667,20200511,MP,19.0,2676.0,,,,,,,12.0,0,2.0,0,,3,355,,,358,D,,,,,,,,,,,,,,,,,,,,
3668,20200511,MS,9674.0,86211.0,507.0,132.0,68.0,1546.0,,,6268.0,5,435.0,15,1546.0,173,14110,,,14283,A,,,,,,,,,,,,,,,,,,,,
3669,20200511,MT,459.0,22113.0,4.0,,,62.0,,,423.0,0,16.0,0,62.0,1,867,,,868,C,,,,,,,,,,,,,,,,,,,,
3670,20200511,NC,15045.0,180820.0,464.0,,,,,,9115.0,3,550.0,0,,281,3449,,,3730,B,,,,,,,,,,,,,,,,,,,,
3671,20200511,ND,1518.0,45496.0,34.0,,,115.0,,,846.0,0,24.0,5,115.0,27,2118,,,2145,C,,,,,,,,,,,,,,,,,,,,
3672,20200511,NE,8315.0,37924.0,,,,,,,,2,98.0,0,,81,589,,,670,D,,,,,,,,,,,,,,,,,,,,
3673,20200511,NH,3160.0,31723.0,113.0,,,318.0,97.0,,1229.0,2,133.0,5,318.0,149,1281,,,1430,B,,,,,,,,,,,,,,,,,,,,
3674,20200511,NJ,139945.0,285988.0,4195.0,1255.0,970.0,,,,15642.0,55,9310.0,0,,1413,112073,,,113486,A+,,,,,,,,,,,,,,,,,,,,
3675,20200511,NM,4863.0,97635.0,194.0,,,789.0,,,1285.0,9,200.0,0,789.0,85,5360,,,5445,C,,,,,,,,,,,,,,,,,,,,
3676,20200511,NV,6152.0,53932.0,482.0,117.0,60.0,,,,183.0,5,344.0,0,,54,1221,,,1275,C,,,,,,,,,,,,,,,,,,,,
3677,20200511,NY,337055.0,867596.0,7226.0,2450.0,2020.0,84194.0,,,58363.0,162,21640.0,433,84194.0,1660,19993,,,21653,A,,,,,,,,,,,,,,,,,,,,
3678,20200511,OH,24777.0,185753.0,1011.0,391.0,256.0,4413.0,1217.0,,,16,1357.0,62,4413.0,696,4972,,,5668,B,,,,,,,,,,,,,,,,,,,,
3679,20200511,OK,4613.0,91379.0,177.0,93.0,,828.0,,,3241.0,2,274.0,2,828.0,24,0,4923.0,90721.0,24,A+,,,,,,,,,,,,,,,,,,,,
3680,20200511,OR,3286.0,74320.0,164.0,40.0,23.0,673.0,,,1125.0,3,130.0,3,673.0,58,2041,,,2099,A+,,,,,,,,,,,,,,,,,,,,
3681,20200511,PA,57154.0,231704.0,2176.0,,497.0,,,,,24,3731.0,0,,543,3932,,,4475,C,,,,,,,,,,,,,,,,,,,,
3682,20200511,PR,2256.0,,159.0,,,,,,,2,113.0,0,,58,0,,,58,D,,,,,,,,,,,,,,,,,,,,
3683,20200511,RI,11788.0,69365.0,276.0,73.0,52.0,1280.0,,,841.0,8,430.0,29,1280.0,175,1259,14067.0,87264.0,1434,A+,,,,,,,,,,,,,,,,,,,,
3684,20200511,SC,7653.0,76804.0,,,,1252.0,,,4120.0,0,331.0,0,1252.0,0,0,,,0,B,,,,,,,,,,,,,,,,,,,,
3685,20200511,SD,3614.0,20964.0,78.0,,,263.0,,,2187.0,0,34.0,2,263.0,97,587,,,684,C,,,,,,,,,,,,,,,,,,,,
3686,20200511,TN,15544.0,257733.0,581.0,,,1344.0,,,8038.0,8,251.0,19,1344.0,559,10849,,,11408,B,,,,,,,,,,,,,,,,,,,,
3687,20200511,TX,39869.0,485828.0,1525.0,,,,,,21713.0,12,1100.0,0,,1000,22921,,,23921,B,,,,,,,,,,,,,,,,,,,,
3688,20200511,UT,6362.0,144223.0,160.0,,,517.0,169.0,76.0,3181.0,1,68.0,5,517.0,111,3964,,,4075,B,,,,,,,,,,,,,,,,,,,,
3689,20200511,VA,25070.0,125547.0,1504.0,362.0,194.0,4777.0,,,3273.0,11,850.0,21,4777.0,989,6573,,,7562,A+,,,,,,,,,,,,,,,,,,,,
3690,20200511,VI,69.0,1110.0,,,,,,,60.0,1,5.0,0,,0,8,,,8,C,,,,,,,,,,,,,,,,,,,,
3691,20200511,VT,927.0,18797.0,14.0,,,,,,785.0,0,53.0,0,,1,630,,,631,B,,,,,,,,,,,,,,,,,,,,
3692,20200511,WA,18741.0,229099.0,350.0,110.0,,,,,,10,931.0,0,,292,4551,,,4843,B,,,,,,,,,,,,,,,,,,,,
3693,20200511,WI,11920.0,108033.0,520.0,116.0,,1846.0,460.0,,5176.0,9,409.0,26,1846.0,226,2870,,,3096,A+,,,,,,,,,,,,,,,,,,,,
3694,20200511,WV,1366.0,62103.0,49.0,10.0,6.0,,,,775.0,0,54.0,0,,6,819,,,825,C,,,,,,,,,,,,,,,,,,,,
3695,20200511,WY,662.0,11403.0,12.0,,,66.0,,,443.0,0,7.0,1,66.0,1,0,,,1,C,,,,,,,,,,,,,,,,,,,,
3696,20200510,AK,379.0,26985.0,8.0,,,,,,324.0,0,10.0,0,,1,914,,,915,C,238,9.0,,45.0,24.0,13.0,12.0,10.0,28.0,,,,,,,,,,,0.0
3697,20200510,AL,9777.0,117644.0,,,,1240.0,460.0,274.0,,5,393.0,12,1240.0,210,1717,,,1927,B,4333,3789.0,,61.0,,,,371.0,1334.0,194.0,178.0,,3.0,3.0,,,,9.0,5.0,9.0
3698,20200510,AR,3747.0,61781.0,64.0,,14.0,471.0,,96.0,2968.0,0,88.0,0,471.0,0,0,,,0,B,1922,1322.0,,44.0,9.0,53.0,19.0,152.0,300.0,45.0,30.0,,,,,0.0,,,4.0,3.0
3699,20200510,AS,0.0,83.0,,,,,,,,0,0.0,0,,0,0,,,0,D,,,,,,,,,,,,,,,,,,,,
3700,20200510,AZ,11119.0,99258.0,713.0,300.0,195.0,2421.0,,,2775.0,4,536.0,35,2421.0,159,4408,,,4567,A+,2631,338.0,1889.0,123.0,1278.0,,,226.0,4634.0,240.0,17.0,77.0,5.0,5.0,95.0,,,77.0,7.0,95.0
3701,20200510,CA,66680.0,888984.0,4555.0,1328.0,,,,,,67,2745.0,0,,2119,40975,,,43094,B,10740,2741.0,22525.0,4935.0,84.0,454.0,396.0,2485.0,22320.0,891.0,264.0,914.0,417.0,417.0,8.0,24.0,14.0,914.0,36.0,89.0
3702,20200510,CO,19703.0,84374.0,790.0,,,3623.0,,,3023.0,7,967.0,23,3623.0,876,6429,,,7305,B,7386,1241.0,6531.0,559.0,84.0,82.0,175.0,210.0,3432.0,619.0,63.0,161.0,37.0,37.0,3.0,3.0,10.0,161.0,6.0,63.0
3703,20200510,CT,33554.0,96638.0,1242.0,,,9389.0,,,5413.0,35,2967.0,0,9389.0,570,6053,,,6623,B,10867,4177.0,5713.0,486.0,,,,175.0,12051.0,2127.0,439.0,256.0,30.0,30.0,,,,256.0,14.0,89.0
3704,20200510,DC,6272.0,23298.0,447.0,130.0,91.0,,,,880.0,12,323.0,0,,170,1217,,,1387,A+,970,2919.0,,83.0,14.0,17.0,,1124.0,891.0,35.0,252.0,29.0,5.0,5.0,,,,29.0,2.0,0.0
3705,20200510,DE,6447.0,24592.0,285.0,,,,,,2537.0,11,312.0,0,,170,1573,,,1743,B,1701,1799.0,1650.0,97.0,,,,371.0,829.0,132.0,58.0,13.0,1.0,1.0,,,,13.0,3.0,17.0
3706,20200510,FL,40596.0,498352.0,,,,7404.0,,,,6,1791.0,79,7404.0,595,10622,,,11217,B,11254,7436.0,12722.0,,,,,1603.0,6499.0,859.0,363.0,363.0,,,,,,363.0,60.0,76.0
3707,20200510,GA,33441.0,210106.0,,,,5997.0,1412.0,,,5,1405.0,10,5997.0,909,7314,,,8223,A,8437,11763.0,3374.0,468.0,32.0,13.0,,556.0,9193.0,602.0,693.0,48.0,26.0,26.0,3.0,2.0,,48.0,9.0,22.0
3708,20200510,GU,151.0,3643.0,,,,,,,124.0,0,5.0,0,,0,0,,,0,C,,,,61.0,,70.0,,20.0,,,,,,,,,,,,5.0
3709,20200510,HI,631.0,36639.0,,,,81.0,,,551.0,0,17.0,0,81.0,2,1006,,,1008,B,158,5.0,,170.0,,76.0,158.0,11.0,41.0,,,,,,,,,,,17.0
3710,20200510,IA,11959.0,62215.0,413.0,157.0,105.0,,,,5154.0,13,265.0,0,,288,2410,,,2698,A+,6581,1559.0,,1223.0,,,,200.0,2394.0,210.0,15.0,,7.0,7.0,1.0,5.0,,16.0,,26.0
3711,20200510,ID,2230.0,29912.0,25.0,,,207.0,87.0,,1473.0,0,67.0,1,207.0,25,311,,,336,B,1160,24.0,,38.0,21.0,3.0,68.0,206.0,708.0,62.0,1.0,,2.0,2.0,,,,4.0,,2.0
3712,20200510,IL,77741.0,352243.0,4293.0,1232.0,709.0,,,,,57,3406.0,0,,1656,11997,,,13653,A,16390,14369.0,20839.0,2408.0,126.0,123.0,,3142.0,20344.0,1450.0,1106.0,554.0,147.0,147.0,6.0,2.0,,554.0,27.0,27.0
3713,20200510,IN,24126.0,115903.0,1328.0,462.0,205.0,4389.0,990.0,,,18,1508.0,0,4389.0,394,3949,,,4343,A+,10398,3353.0,,337.0,,,,3739.0,6296.0,860.0,220.0,,6.0,6.0,,,,20.0,158.0,131.0
3714,20200510,KS,6948.0,45557.0,,,,657.0,231.0,101.0,371.0,0,157.0,22,657.0,197,2375,,,2572,A,3975,723.0,,394.0,23.0,,,164.0,1705.0,99.0,47.0,,9.0,9.0,1.0,,,10.0,1.0,0.0
3715,20200510,KY,6440.0,80483.0,394.0,226.0,,1757.0,758.0,,2308.0,6,304.0,61,1757.0,152,324,,,476,A,3649,679.0,,0.0,3.0,0.0,4.0,,2105.0,211.0,50.0,,5.0,5.0,,,2.0,5.0,,36.0
3716,20200510,LA,31600.0,184272.0,1324.0,,161.0,,,,20316.0,19,2286.0,0,,183,3532,,,3715,B,,,,,,,,,31600.0,833.0,1184.0,,16.0,16.0,0.0,4.0,,36.0,16.0,157.0
3717,20200510,MA,77793.0,310596.0,3128.0,810.0,,7617.0,,,,139,4979.0,66,7617.0,1050,10802,,,11852,A,19059,6456.0,11902.0,1322.0,,,,3111.0,35862.0,1911.0,253.0,293.0,84.0,84.0,,,,293.0,154.0,2280.0
3718,20200510,MD,32587.0,127344.0,1640.0,611.0,,5955.0,,,2293.0,47,1739.0,23,5955.0,1053,2850,,,3903,A,7018,10623.0,6686.0,664.0,,,,1187.0,6409.0,637.0,631.0,109.0,51.0,51.0,,,,109.0,22.0,88.0
3719,20200510,ME,1436.0,22092.0,36.0,17.0,10.0,199.0,,,861.0,0,64.0,1,199.0,28,0,,,28,B,829,73.0,,20.0,2.0,,2.0,26.0,484.0,,,,,,,,,,,64.0
3720,20200510,MI,53033.0,267417.0,1437.0,674.0,536.0,,,,22686.0,45,5081.0,0,,301,8152,60917.0,267417.0,8453,A+,16498,15084.0,,942.0,235.0,,3771.0,2356.0,8484.0,2229.0,1865.0,,45.0,45.0,22.0,,91.0,91.0,91.0,227.0
3721,20200510,MN,13552.0,111109.0,434.0,199.0,,1657.0,581.0,,6304.0,20,578.0,45,1657.0,231,5069,,,5300,A,3832,1916.0,,450.0,112.0,56.0,112.0,1127.0,3719.0,387.0,34.0,,11.0,11.0,5.0,0.0,5.0,11.0,2.0,132.0
3722,20200510,MO,9844.0,105702.0,824.0,,137.0,,,,,10,482.0,0,,178,6470,11659.0,109674.0,6648,B,4036,3248.0,,,,,196.0,492.0,1870.0,197.0,159.0,,,,,,9.0,9.0,24.0,91.0
3723,20200510,MP,16.0,2321.0,,,,,,,12.0,0,2.0,0,,0,0,,,0,D,,,,,,,,,16.0,,,,,,,,,,,2.0
3724,20200510,MS,9501.0,72101.0,645.0,141.0,78.0,1531.0,,,4421.0,9,430.0,19,1531.0,123,0,,,123,A,2588,4475.0,504.0,,,,,184.0,17.0,152.0,203.0,5.0,,,,,,5.0,1.0,0.0
3725,20200510,MT,458.0,21246.0,4.0,,,62.0,,,422.0,0,16.0,0,62.0,0,375,,,375,C,420,2.0,,1.0,24.0,,,2.0,9.0,12.0,,,,,4.0,,,,,
3726,20200510,NC,14764.0,177371.0,442.0,,,,,,,3,547.0,0,,404,5369,,,5773,B,5761,3808.0,,273.0,105.0,22.0,,906.0,3889.0,312.0,177.0,,6.0,6.0,1.0,1.0,,20.0,20.0,30.0
3727,20200510,ND,1491.0,43378.0,29.0,,,110.0,,,792.0,0,24.0,0,110.0,27,909,,,936,C,,,,,,,,,1491.0,,,,,,,,,,,35.0
3728,20200510,NE,8234.0,37335.0,,,,,,,,4,96.0,0,,403,2190,,,2593,D,,,,,,,,,8315.0,,,,,,,,,,,98.0
3729,20200510,NH,3011.0,30442.0,107.0,,,313.0,97.0,,1228.0,10,131.0,4,313.0,64,1091,,,1155,B,1479,105.0,143.0,59.0,,,,149.0,1136.0,54.0,0.0,4.0,0.0,0.0,,,,,1.0,74.0
3730,20200510,NJ,138532.0,173915.0,4308.0,1338.0,994.0,,,,15642.0,139,9255.0,0,,1447,5794,,,7241,A+,,,,,,,,,138532.0,4354.0,1578.0,1446.0,446.0,446.0,,,,1446.0,438.0,993.0
3731,20200510,NM,4778.0,92275.0,198.0,,,789.0,,,1268.0,10,191.0,0,789.0,105,3686,,,3791,C,696,150.0,1029.0,42.0,2773.0,,,,134.0,,,,,,,,,,,200.0
3732,20200510,NV,6098.0,52711.0,444.0,116.0,65.0,,,,182.0,5,339.0,0,,70,2628,,,2698,C,,,,,,,,,6098.0,,,,,,,,,,,306.0
3733,20200510,NY,335395.0,847603.0,7262.0,2488.0,2073.0,83761.0,,,58006.0,207,21478.0,476,83761.0,2273,26957,,,29230,A,,,,,,,,,335395.0,5423.0,3409.0,3738.0,845.0,845.0,,,,3738.0,575.0,7485.0
3734,20200510,OH,24081.0,180781.0,962.0,381.0,254.0,4351.0,1205.0,,,10,1341.0,51,4351.0,384,7808,,,8192,B,12337,6144.0,,415.0,20.0,49.0,799.0,1448.0,2869.0,1017.0,218.0,,10.0,10.0,,,15.0,18.0,10.0,71.0
3735,20200510,OK,4589.0,91379.0,177.0,93.0,,826.0,,,3204.0,2,272.0,4,826.0,99,0,4923.0,90721.0,99,A+,3194,315.0,,104.0,311.0,,,185.0,480.0,206.0,22.0,,2.0,2.0,21.0,,,5.0,7.0,12.0
3736,20200510,OR,3228.0,72279.0,164.0,45.0,22.0,670.0,,,1125.0,0,127.0,8,670.0,68,819,,,887,A+,1456,69.0,,100.0,45.0,27.0,58.0,700.0,773.0,81.0,5.0,,6.0,6.0,2.0,1.0,1.0,7.0,6.0,25.0
3737,20200510,PA,56611.0,227772.0,2230.0,,501.0,,,,,19,3707.0,0,,1295,5981,,,7276,C,13526,6411.0,,682.0,,,,284.0,35708.0,1357.0,388.0,,40.0,40.0,,,,,11.0,1911.0
3738,20200510,PR,2198.0,,143.0,,,,,,,3,111.0,0,,25,0,,,25,D,,,,,,,,,2198.0,,,,,,,,,,,111.0
3739,20200510,RI,11613.0,68106.0,283.0,70.0,52.0,1251.0,,,809.0,4,422.0,33,1251.0,186,1502,13826.0,85467.0,1688,A+,3764,1254.0,4246.0,,,,0.0,386.0,1624.0,269.0,20.0,44.0,,,,,0.0,44.0,6.0,83.0
3740,20200510,SC,7653.0,76804.0,,,,1252.0,,,4120.0,1,331.0,0,1252.0,122,3372,,,3494,B,2966,3034.0,0.0,67.0,,,,269.0,1317.0,161.0,122.0,,3.0,3.0,,,,,3.0,42.0
3741,20200510,SD,3517.0,20377.0,77.0,,,261.0,,,2147.0,0,34.0,8,261.0,124,818,,,942,C,1058,761.0,611.0,427.0,198.0,,,462.0,,,,,,,,,,,,34.0
3742,20200510,TN,14985.0,246884.0,484.0,,,1325.0,,,7528.0,1,243.0,6,1325.0,217,8904,,,9121,B,6016,3087.0,,342.0,,,,1062.0,4478.0,146.0,76.0,,6.0,6.0,,,,8.0,7.0,8.0
3743,20200510,TX,38869.0,462907.0,1626.0,,,,,,21022.0,39,1088.0,0,,1009,11473,,,12482,B,3864,2119.0,5429.0,483.0,,,,92.0,26882.0,176.0,66.0,117.0,6.0,6.0,,,,117.0,1.0,722.0
3744,20200510,UT,6251.0,140259.0,144.0,,,512.0,168.0,76.0,3033.0,1,67.0,14,512.0,148,3068,,,3216,B,2496,172.0,,145.0,176.0,183.0,,658.0,667.0,,,,,,,,,,,67.0
3745,20200510,VA,24081.0,118974.0,1555.0,351.0,187.0,4756.0,,,3201.0,12,839.0,39,4756.0,885,5021,,,5906,A+,8075,4031.0,,,,,,4742.0,7233.0,451.0,187.0,,,,,,,55.0,92.0,109.0
3746,20200510,VI,69.0,1102.0,,,,,,,59.0,0,4.0,0,,1,78,,,79,C,,,,,,,,,69.0,,,,,,,,,,,4.0
3747,20200510,VT,926.0,18167.0,21.0,,,,,,777.0,0,53.0,0,,0,477,,,477,B,808,20.0,,10.0,1.0,,,16.0,72.0,49.0,,,2.0,2.0,,,,0.0,2.0,0.0
3748,20200510,WA,18449.0,224548.0,335.0,101.0,,,,,,16,921.0,0,,174,1187,,,1361,B,5034,795.0,3718.0,946.0,128.0,229.0,217.0,213.0,5611.0,622.0,28.0,75.0,79.0,79.0,7.0,5.0,10.0,75.0,19.0,86.0
3749,20200510,WI,11694.0,105163.0,514.0,113.0,,1820.0,456.0,,5014.0,2,400.0,14,1820.0,292,3228,,,3520,A+,5504,2111.0,,365.0,119.0,,,1059.0,1061.0,266.0,117.0,,6.0,6.0,5.0,,,32.0,2.0,4.0
3750,20200510,WV,1360.0,61284.0,49.0,10.0,6.0,,,,775.0,1,54.0,0,,25,1622,,,1647,C,1101,99.0,,,,,,159.0,3.0,2.0,1.0,,,,,,,,,47.0
3751,20200510,WY,661.0,11403.0,12.0,,,65.0,,,443.0,0,7.0,1,65.0,17,0,,,17,C,247,8.0,66.0,5.0,149.0,,,15.0,39.0,,,,,,,,,,,7.0
3752,20200509,AK,378.0,26071.0,8.0,,,,,,318.0,0,10.0,0,,1,975,,,976,C,,,,,,,,,,,,,,,,,,,,
3753,20200509,AL,9567.0,115927.0,,,,1228.0,459.0,272.0,,13,388.0,21,1228.0,346,5034,,,5380,B,,,,,,,,,,,,,,,,,,,,
3754,20200509,AR,3747.0,61781.0,64.0,,14.0,471.0,,96.0,2968.0,0,88.0,5,471.0,53,1481,,,1534,B,,,,,,,,,,,,,,,,,,,,
3755,20200509,AS,0.0,83.0,,,,,,,,0,0.0,0,,0,0,,,0,D,,,,,,,,,,,,,,,,,,,,
3756,20200509,AZ,10960.0,94850.0,739.0,296.0,186.0,2386.0,,,2684.0,15,532.0,36,2386.0,434,4251,,,4685,A+,,,,,,,,,,,,,,,,,,,,
3757,20200509,CA,64561.0,848009.0,4538.0,1349.0,,,,,,93,2678.0,0,,2049,35249,,,37298,B,,,,,,,,,,,,,,,,,,,,
3758,20200509,CO,18827.0,77945.0,790.0,,,3600.0,,,2974.0,-1,960.0,43,3600.0,26,2210,,,2236,B,,,,,,,,,,,,,,,,,,,,
3759,20200509,CT,32984.0,90585.0,1301.0,,,9389.0,,,5413.0,58,2932.0,0,9389.0,573,2455,,,3028,B,,,,,,,,,,,,,,,,,,,,
3760,20200509,DC,6102.0,22081.0,447.0,130.0,91.0,,,,879.0,7,311.0,0,,203,865,,,1068,A+,,,,,,,,,,,,,,,,,,,,
3761,20200509,DE,6277.0,23019.0,288.0,,,,,,2450.0,4,301.0,0,,166,866,,,1032,B,,,,,,,,,,,,,,,,,,,,
3762,20200509,FL,40001.0,487730.0,,,,7325.0,,,,47,1785.0,168,7325.0,802,13588,,,14390,B,,,,,,,,,,,,,,,,,,,,
3763,20200509,GA,32532.0,202792.0,,,,5987.0,1409.0,,,23,1400.0,52,5987.0,426,7331,,,7757,A,,,,,,,,,,,,,,,,,,,,
3764,20200509,GU,151.0,3643.0,,,,,,,124.0,0,5.0,0,,0,17,,,17,C,,,,,,,,,,,,,,,,,,,,
3765,20200509,HI,629.0,35633.0,,,,81.0,,,566.0,0,17.0,7,81.0,0,-356,,,-356,C,,,,,,,,,,,,,,,,,,,,
3766,20200509,IA,11671.0,59805.0,402.0,161.0,106.0,,,,5011.0,9,252.0,0,,214,1001,,,1215,A+,,,,,,,,,,,,,,,,,,,,
3767,20200509,ID,2205.0,29601.0,19.0,,,206.0,86.0,,1442.0,0,67.0,0,206.0,27,509,,,536,B,,,,,,,,,,,,,,,,,,,,
3768,20200509,IL,76085.0,340246.0,4739.0,1215.0,739.0,,,,,108,3349.0,0,,2325,14292,,,16617,A,,,,,,,,,,,,,,,,,,,,
3769,20200509,IN,23732.0,111954.0,1361.0,458.0,213.0,4389.0,990.0,,,43,1490.0,0,4389.0,586,4972,,,5558,A+,,,,,,,,,,,,,,,,,,,,
3770,20200509,KS,6751.0,43182.0,,,,635.0,229.0,100.0,350.0,5,157.0,27,635.0,250,1975,,,2225,A,,,,,,,,,,,,,,,,,,,,
3771,20200509,KY,6288.0,80159.0,369.0,210.0,,1696.0,723.0,,2266.0,4,298.0,12,1696.0,159,4887,,,5046,A,,,,,,,,,,,,,,,,,,,,
3772,20200509,LA,31417.0,180740.0,1333.0,,165.0,,,,20316.0,40,2267.0,0,,562,9179,,,9741,B,,,,,,,,,,,,,,,,,,,,
3773,20200509,MA,76743.0,299794.0,3229.0,814.0,,7551.0,,,,138,4840.0,117,7551.0,1410,9104,,,10514,A,,,,,,,,,,,,,,,,,,,,
3774,20200509,MD,31534.0,124494.0,1665.0,575.0,,5932.0,,,2159.0,49,1692.0,121,5932.0,1049,2792,,,3841,A,,,,,,,,,,,,,,,,,,,,
3775,20200509,ME,1408.0,22092.0,43.0,22.0,10.0,198.0,,,857.0,1,64.0,4,198.0,34,0,,,34,B,,,,,,,,,,,,,,,,,,,,
3776,20200509,MI,52732.0,259265.0,1531.0,683.0,539.0,,,,22686.0,49,5036.0,0,,383,11123,60415.0,259265.0,11506,A+,,,,,,,,,,,,,,,,,,,,
3777,20200509,MN,13321.0,106040.0,476.0,180.0,,1612.0,556.0,,5764.0,24,558.0,63,1612.0,281,4632,,,4913,A,,,,,,,,,,,,,,,,,,,,
3778,20200509,MO,9666.0,99232.0,855.0,,144.0,,,,,23,472.0,0,,177,0,11486.0,105590.0,177,B,,,,,,,,,,,,,,,,,,,,
3779,20200509,MP,16.0,2321.0,,,,,,,12.0,0,2.0,0,,1,0,,,1,D,,,,,,,,,,,,,,,,,,,,
3780,20200509,MS,9378.0,72101.0,607.0,133.0,76.0,1512.0,,,4421.0,12,421.0,34,1512.0,288,0,,,288,A,,,,,,,,,,,,,,,,,,,,
3781,20200509,MT,458.0,20871.0,4.0,,,62.0,,,422.0,0,16.0,0,62.0,0,384,,,384,C,,,,,,,,,,,,,,,,,,,,
3782,20200509,NC,14360.0,172002.0,513.0,,,,,,,17,544.0,0,,492,7257,,,7749,B,,,,,,,,,,,,,,,,,,,,
3783,20200509,ND,1464.0,42469.0,34.0,,,110.0,,,762.0,0,24.0,6,110.0,39,1393,,,1432,C,,,,,,,,,,,,,,,,,,,,
3784,20200509,NE,7831.0,35145.0,,,,,,,,2,92.0,0,,641,1923,,,2564,D,,,,,,,,,,,,,,,,,,,,
3785,20200509,NH,2947.0,29351.0,112.0,,,309.0,97.0,,1210.0,7,121.0,1,309.0,104,1522,,,1626,B,,,,,,,,,,,,,,,,,,,,
